img_idx,true_label,clip_pred,clip_conf,clip_correct,date_pred,date_conf,date_correct,date_changed,date_outcome,gps_pred,gps_conf,gps_correct,gps_changed,gps_outcome,cross_modal,gps_dist_km,date_pheno_days,clip_peak_month,date_peak_month,gps_low_coverage,date_low_coverage
373,Zachrysia provisoria,Helminthoglypta tudiculata,0.9622,False,Helminthoglypta tudiculata,0.9340,False,False,UNCHANGED,Helminthoglypta tudiculata,0.9850,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
374,Anguis fragilis,Anguis fragilis,0.9986,True,Anguis fragilis,0.9980,True,False,UNCHANGED,Anguis fragilis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
375,Erigeron peregrinus,Erigeron peregrinus,0.9882,True,Erigeron peregrinus,0.9960,True,False,UNCHANGED,Erigeron peregrinus,0.9960,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
376,Amanita caesarea,Amanita xanthocephala,0.8518,False,Amanita xanthocephala,0.8260,False,False,UNCHANGED,Amanita caesarea,0.8410,True,True,IMPROVED,ONLY_GPS_CHANGED,16424.4755,,,,False,False
377,Larinioides cornutus,Larinioides sclopetarius,0.7552,False,Larinioides sclopetarius,0.7510,False,False,UNCHANGED,Larinioides sclopetarius,0.7300,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
378,Gallotia galloti,Podarcis siculus,0.7477,False,Podarcis siculus,0.7180,False,False,UNCHANGED,Podarcis muralis,0.5060,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,730.7541,,,,False,False
379,Passer hispaniolensis,Passer hispaniolensis,0.9990,True,Passer hispaniolensis,0.9990,True,False,UNCHANGED,Passer hispaniolensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
380,Tripleurospermum inodorum,Tripleurospermum inodorum,0.9685,True,Tripleurospermum inodorum,0.9720,True,False,UNCHANGED,Tripleurospermum inodorum,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
381,Steatoda nobilis,Steatoda nobilis,0.9809,True,Steatoda nobilis,0.9830,True,False,UNCHANGED,Steatoda nobilis,0.9930,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
382,Cheilomenes sexmaculata,Cheilomenes sexmaculata,0.9983,True,Cheilomenes sexmaculata,0.9990,True,False,UNCHANGED,Cheilomenes sexmaculata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
383,Coccinella transversalis,Coccinella septempunctata,0.5287,False,Coccinella septempunctata,0.4280,False,False,UNCHANGED,Harmonia conformis,0.6400,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,16988.5325,,,,False,False
384,Henosepilachna vigintioctopunctata,Psyllobora vigintiduopunctata,0.6343,False,Psyllobora vigintiduopunctata,0.8660,False,False,UNCHANGED,Cheilomenes sexmaculata,0.5610,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,9269.9009,,,,False,False
385,Zonotrichia albicollis,Zonotrichia albicollis,0.9983,True,Zonotrichia albicollis,0.9980,True,False,UNCHANGED,Zonotrichia albicollis,0.9940,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
386,Nesticodes rufipes,Scytodes thoracica,0.6476,False,Scytodes thoracica,0.5170,False,False,UNCHANGED,Nesticodes rufipes,0.9780,True,True,IMPROVED,ONLY_GPS_CHANGED,9555.5068,,,,False,False
387,Steatoda nobilis,Steatoda nobilis,0.9800,True,Steatoda nobilis,0.9780,True,False,UNCHANGED,Steatoda nobilis,0.9880,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
388,Xeroplexa intersecta,Xerotricha conspurcata,0.9951,False,Xerotricha conspurcata,0.9960,False,False,UNCHANGED,Xerotricha conspurcata,0.9970,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
389,Passer domesticus,Junco hyemalis,0.8215,False,Junco hyemalis,0.8620,False,False,UNCHANGED,Junco hyemalis,0.7570,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
390,Erigeron karvinskianus,Erigeron karvinskianus,0.9767,True,Erigeron karvinskianus,0.9710,True,False,UNCHANGED,Erigeron karvinskianus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
391,Lissachatina fulica,Lissachatina fulica,1.0000,True,Lissachatina fulica,1.0000,True,False,UNCHANGED,Lissachatina fulica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
392,Larinioides cornutus,Larinioides cornutus,0.8476,True,Larinioides cornutus,0.8360,True,False,UNCHANGED,Larinioides cornutus,0.8000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
393,Arianta arbustorum,Arianta arbustorum,0.9462,True,Arianta arbustorum,0.9710,True,False,UNCHANGED,Arianta arbustorum,0.9690,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
394,Passer montanus,Passer domesticus,0.9965,False,Passer domesticus,0.9960,False,False,UNCHANGED,Passer domesticus,0.9980,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
395,Epilachna borealis,Epilachna borealis,0.9805,True,Epilachna borealis,0.9910,True,False,UNCHANGED,Epilachna borealis,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
396,Leratiomyces ceres,Leratiomyces ceres,0.9980,True,Leratiomyces ceres,0.9990,True,False,UNCHANGED,Leratiomyces ceres,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
397,Harmonia conformis,Harmonia conformis,1.0000,True,Harmonia conformis,1.0000,True,False,UNCHANGED,Harmonia conformis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
398,Passer hispaniolensis,Passer hispaniolensis,0.9996,True,Passer hispaniolensis,1.0000,True,False,UNCHANGED,Passer hispaniolensis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
399,Amanita frostiana,Amanita flavoconia,0.5729,False,Amanita flavoconia,0.5560,False,False,UNCHANGED,Amanita flavoconia,0.7790,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
400,Steatoda nobilis,Steatoda nobilis,0.9464,True,Steatoda nobilis,0.9480,True,False,UNCHANGED,Steatoda nobilis,0.9820,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
401,Helix lucorum,Lissachatina fulica,0.8186,False,Lissachatina fulica,0.7820,False,False,UNCHANGED,Cepaea nemoralis,0.6300,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,6679.4650,,,,False,False
402,Erigeron philadelphicus,Erigeron pulchellus,0.8818,False,Erigeron pulchellus,0.9190,False,False,UNCHANGED,Erigeron pulchellus,0.9250,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
403,Mimetus puritanus,Larinioides sclopetarius,0.5166,False,Larinioides sclopetarius,0.6250,False,False,UNCHANGED,Larinioides sclopetarius,0.7620,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
404,Darevskia praticola,Podarcis siculus,0.5440,False,Podarcis siculus,0.4860,False,False,UNCHANGED,Podarcis siculus,0.8450,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
405,Theba pisana,Otala punctata,0.6954,False,Otala punctata,0.5030,False,False,UNCHANGED,Otala punctata,0.8340,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
406,Trifolium repens,Trifolium repens,0.9925,True,Trifolium repens,0.9940,True,False,UNCHANGED,Trifolium repens,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
407,Theba pisana,Harmonia conformis,0.8652,False,Harmonia conformis,0.6790,False,False,UNCHANGED,Harmonia conformis,0.9400,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
408,Mimetus puritanus,Larinioides sclopetarius,0.8953,False,Larinioides sclopetarius,0.8340,False,False,UNCHANGED,Larinioides sclopetarius,0.6940,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
409,Rumina decollata,Lissachatina fulica,0.8246,False,Lissachatina fulica,0.8020,False,False,UNCHANGED,Helminthoglypta tudiculata,0.4140,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,8189.8329,,,,False,False
410,Steatoda triangulosa,Steatoda triangulosa,0.9994,True,Steatoda triangulosa,0.9990,True,False,UNCHANGED,Steatoda triangulosa,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
411,Scytodes thoracica,Scytodes thoracica,0.9038,True,Scytodes thoracica,0.8810,True,False,UNCHANGED,Scytodes thoracica,0.9570,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
412,Cepaea nemoralis,Cepaea nemoralis,0.9999,True,Cepaea nemoralis,1.0000,True,False,UNCHANGED,Cepaea nemoralis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
413,Arctotis acaulis,Arctotis acaulis,0.9475,True,Arctotis acaulis,0.9880,True,False,UNCHANGED,Arctotis acaulis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
414,Bidens alba,Bidens alba,0.9930,True,Bidens alba,0.9920,True,False,UNCHANGED,Bidens alba,0.9930,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
415,Poecile carolinensis,Poecile atricapillus,0.9832,False,Poecile atricapillus,0.9830,False,False,UNCHANGED,Poecile atricapillus,0.9460,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
416,Tripleurospermum inodorum,Tripleurospermum inodorum,1.0000,True,Tripleurospermum inodorum,1.0000,True,False,UNCHANGED,Tripleurospermum inodorum,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
417,Hippodamia tredecimpunctata,Hippodamia tredecimpunctata,0.9704,True,Hippodamia tredecimpunctata,0.9760,True,False,UNCHANGED,Hippodamia tredecimpunctata,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
418,Chilocorus renipustulatus,Chilocorus renipustulatus,0.9999,True,Chilocorus renipustulatus,1.0000,True,False,UNCHANGED,Chilocorus renipustulatus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
419,Amanita cokeri,Amanita cokeri,0.8099,True,Amanita cokeri,0.9270,True,False,UNCHANGED,Amanita cokeri,0.9100,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
420,Adalia bipunctata,Adalia bipunctata,0.6038,True,Adalia bipunctata,0.5550,True,False,UNCHANGED,Cycloneda polita,0.9660,False,True,DEGRADED,ONLY_GPS_CHANGED,8194.4515,,,,False,False
421,Lygodactylus capensis,Lygodactylus capensis,1.0000,True,Lygodactylus capensis,1.0000,True,False,UNCHANGED,Lygodactylus capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
422,Leratiomyces ceres,Leratiomyces ceres,0.9985,True,Leratiomyces ceres,0.9980,True,False,UNCHANGED,Leratiomyces ceres,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
423,Zonotrichia capensis,Zonotrichia capensis,0.9964,True,Zonotrichia capensis,0.9980,True,False,UNCHANGED,Zonotrichia capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
424,Prunella modularis,Prunella modularis,0.9999,True,Prunella modularis,1.0000,True,False,UNCHANGED,Prunella modularis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
425,Otala punctata,Eobania vermiculata,0.8881,False,Eobania vermiculata,0.8560,False,False,UNCHANGED,Otala punctata,1.0000,True,True,IMPROVED,ONLY_GPS_CHANGED,526.9310,,,,False,False
426,Gallotia galloti,Podarcis siculus,0.9365,False,Podarcis siculus,0.8980,False,False,UNCHANGED,Podarcis siculus,0.8810,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
427,Oecobius navus,Oecobius navus,0.5124,True,Oecobius navus,0.6750,True,False,UNCHANGED,Oecobius navus,0.9740,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
428,Passer domesticus,Passer domesticus,0.9809,True,Passer domesticus,0.9780,True,False,UNCHANGED,Passer domesticus,0.9400,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
429,Plestiodon fasciatus,Plestiodon fasciatus,1.0000,True,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
430,Bradybaena similaris,Lissachatina fulica,0.5662,False,Lissachatina fulica,0.4330,False,False,UNCHANGED,Lissachatina fulica,0.8390,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
431,Bradybaena similaris,Bradybaena similaris,0.3443,True,Bradybaena similaris,0.3880,True,False,UNCHANGED,Bradybaena similaris,0.6910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
432,Lampropholis delicata,Plestiodon fasciatus,0.6312,False,Plestiodon fasciatus,0.7450,False,False,UNCHANGED,Lampropholis delicata,0.2510,True,True,IMPROVED,ONLY_GPS_CHANGED,14853.1715,,,,False,False
433,Coccinella transversalis,Harmonia conformis,0.5320,False,Harmonia conformis,0.5680,False,False,UNCHANGED,Harmonia conformis,0.9250,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
434,Cantareus apertus,Helminthoglypta tudiculata,0.6029,False,Helminthoglypta tudiculata,0.6030,False,False,UNCHANGED,Helminthoglypta tudiculata,0.6870,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
435,Amanita cokeri,Amanita cokeri,0.5277,True,Amanita cokeri,0.7730,True,False,UNCHANGED,Amanita augusta,0.7760,False,True,DEGRADED,ONLY_GPS_CHANGED,3531.9111,,,,False,False
436,Spizella passerina,Thryothorus ludovicianus,0.4086,False,Thryothorus ludovicianus,0.5070,False,False,UNCHANGED,Thryothorus ludovicianus,0.5180,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
437,Tanacetum parthenium,Tanacetum parthenium,0.9547,True,Tanacetum parthenium,0.9660,True,False,UNCHANGED,Tanacetum parthenium,0.9800,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
438,Zosis geniculata,Zosis geniculata,0.9764,True,Zosis geniculata,0.9850,True,False,UNCHANGED,Zosis geniculata,0.9670,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
439,Leucanthemum vulgare,Leucanthemum vulgare,0.4956,True,Leucanthemum vulgare,0.7530,True,False,UNCHANGED,Leucanthemum vulgare,0.9190,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
440,Erigeron peregrinus,Erigeron peregrinus,0.8983,True,Erigeron peregrinus,0.9890,True,False,UNCHANGED,Erigeron peregrinus,0.9550,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
441,Otala punctata,Otala punctata,0.9976,True,Otala punctata,0.9970,True,False,UNCHANGED,Otala punctata,0.9980,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
442,Lacerta bilineata,Podarcis siculus,0.9587,False,Podarcis siculus,0.9690,False,False,UNCHANGED,Podarcis siculus,0.9460,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
443,Leucanthemum vulgare,Leucanthemum vulgare,0.9636,True,Leucanthemum vulgare,0.9790,True,False,UNCHANGED,Leucanthemum vulgare,0.9650,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
444,Harmonia quadripunctata,Harmonia quadripunctata,0.9850,True,Harmonia quadripunctata,0.9780,True,False,UNCHANGED,Harmonia quadripunctata,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
445,Lacerta agilis,Lacerta agilis,0.9720,True,Lacerta agilis,0.8820,True,False,UNCHANGED,Lacerta agilis,0.9700,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
446,Amanita flavorubens,Amanita augusta,0.6865,False,Amanita xanthocephala,0.6700,False,True,BOTH_WRONG,Amanita augusta,0.9990,False,False,UNCHANGED,ONLY_DATE_CHANGED,,179.8776,11.5612,5.6520,False,False
447,Amanita flavorubens,Amanita augusta,0.7222,False,Amanita augusta,0.8590,False,False,UNCHANGED,Amanita flavoconia,0.6830,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,3556.9409,,,,False,False
448,Zachrysia provisoria,Helminthoglypta tudiculata,0.9863,False,Helminthoglypta tudiculata,0.9780,False,False,UNCHANGED,Helminthoglypta tudiculata,0.9860,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
449,Tanacetum parthenium,Tanacetum parthenium,0.9898,True,Tanacetum parthenium,0.9910,True,False,UNCHANGED,Tanacetum parthenium,0.9930,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
450,Psammodromus algirus,Podarcis siculus,0.7141,False,Podarcis siculus,0.5430,False,False,UNCHANGED,Psammodromus algirus,0.7620,True,True,IMPROVED,ONLY_GPS_CHANGED,1586.2271,,,,False,False
451,Bradybaena similaris,Helminthoglypta nickliniana,0.3299,False,Helminthoglypta tudiculata,0.2870,False,True,BOTH_WRONG,Helminthoglypta nickliniana,0.5280,False,False,UNCHANGED,ONLY_DATE_CHANGED,,18.2887,1.5865,2.1873,False,False
452,Latrodectus geometricus,Latrodectus geometricus,0.9968,True,Latrodectus geometricus,0.9950,True,False,UNCHANGED,Latrodectus geometricus,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
453,Plestiodon fasciatus,Plestiodon fasciatus,0.9999,True,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,Plestiodon fasciatus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
454,Erigeron pulchellus,Erigeron pulchellus,0.9995,True,Erigeron pulchellus,1.0000,True,False,UNCHANGED,Erigeron pulchellus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
455,Spizelloides arborea,Zonotrichia leucophrys,0.7551,False,Zonotrichia leucophrys,0.7840,False,False,UNCHANGED,Zonotrichia leucophrys,0.4610,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
456,Thryothorus ludovicianus,Thryothorus ludovicianus,1.0000,True,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,Thryothorus ludovicianus,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
457,Nephilingis cruentata,Nephilingis cruentata,0.9433,True,Nephilingis cruentata,0.9930,True,False,UNCHANGED,Nephilingis cruentata,0.9970,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
458,Melospiza melodia,Zonotrichia leucophrys,0.5071,False,Zonotrichia leucophrys,0.4730,False,False,UNCHANGED,Zonotrichia albicollis,0.4490,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,3367.4615,,,,False,False
459,Amanita rubescens,Amanita rubescens,0.9754,True,Amanita rubescens,0.9920,True,False,UNCHANGED,Amanita rubescens,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
460,Cornu aspersum,Lissachatina fulica,0.3043,False,Cepaea nemoralis,0.3630,False,True,BOTH_WRONG,Cantareus apertus,0.3590,False,True,BOTH_WRONG,BOTH_CHANGED_DISAGREE,8211.3753,0.8142,1.2155,1.2423,False,False
461,Trifolium repens,Trifolium repens,0.9914,True,Trifolium repens,0.9910,True,False,UNCHANGED,Trifolium repens,0.9910,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
462,Araneus diadematus,Araneus diadematus,0.9794,True,Araneus diadematus,0.9840,True,False,UNCHANGED,Araneus diadematus,0.9950,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
463,Helix lucorum,Cepaea nemoralis,0.6885,False,Cepaea nemoralis,0.8060,False,False,UNCHANGED,Arianta arbustorum,0.5380,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,183.4799,,,,False,False
464,Podarcis bocagei,Podarcis muralis,0.7054,False,Podarcis muralis,0.7850,False,False,UNCHANGED,Podarcis muralis,0.9410,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
465,Hippodamia tredecimpunctata,Hippodamia tredecimpunctata,0.9749,True,Hippodamia tredecimpunctata,0.9760,True,False,UNCHANGED,Hippodamia tredecimpunctata,0.9890,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
466,Bidens alba,Bidens alba,0.9488,True,Bidens alba,0.9790,True,False,UNCHANGED,Bidens alba,0.9760,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
467,Lacerta bilineata,Podarcis siculus,0.6458,False,Podarcis siculus,0.6630,False,False,UNCHANGED,Podarcis siculus,0.8080,False,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
468,Nephilingis cruentata,Nephilingis cruentata,0.9001,True,Nephilingis cruentata,0.9430,True,False,UNCHANGED,Nephilingis cruentata,0.9670,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
469,Turdus migratorius,Turdus migratorius,0.9998,True,Turdus migratorius,1.0000,True,False,UNCHANGED,Turdus migratorius,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
470,Zonotrichia atricapilla,Zonotrichia atricapilla,0.5818,True,Zonotrichia atricapilla,0.6760,True,False,UNCHANGED,Zonotrichia atricapilla,0.7600,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
471,Harmonia axyridis,Harmonia conformis,0.6988,False,Harmonia conformis,0.7460,False,False,UNCHANGED,Harmonia axyridis,0.9500,True,True,IMPROVED,ONLY_GPS_CHANGED,18828.2199,,,,False,False
472,Lygodactylus capensis,Lygodactylus capensis,0.9999,True,Lygodactylus capensis,1.0000,True,False,UNCHANGED,Lygodactylus capensis,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
473,Amanita citrina,Amanita citrina,0.8753,True,Amanita citrina,0.9220,True,False,UNCHANGED,Amanita citrina,0.9410,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
474,Bellis annua,Bellis perennis,0.3913,False,Bellis perennis,0.6590,False,False,UNCHANGED,Erigeron karvinskianus,0.4410,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,312.0822,,,,False,False
475,Cycloneda munda,Cycloneda polita,0.5491,False,Cycloneda polita,0.6640,False,False,UNCHANGED,Cycloneda munda,0.6340,True,True,IMPROVED,ONLY_GPS_CHANGED,3194.4814,,,,False,False
476,Passer montanus,Passer montanus,0.6759,True,Passer montanus,0.6370,True,False,UNCHANGED,Passer montanus,0.8660,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
477,Zonotrichia albicollis,Zonotrichia albicollis,0.9978,True,Zonotrichia albicollis,0.9970,True,False,UNCHANGED,Zonotrichia albicollis,0.9990,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
478,Turdus migratorius,Turdus migratorius,0.9997,True,Turdus migratorius,1.0000,True,False,UNCHANGED,Turdus migratorius,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
479,Lissachatina fulica,Lissachatina fulica,1.0000,True,Lissachatina fulica,1.0000,True,False,UNCHANGED,Lissachatina fulica,1.0000,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
480,Aphanostephus ramosissimus,Erigeron strigosus,0.5501,False,Aphanostephus ramosissimus,0.5430,True,True,IMPROVED,Aphanostephus ramosissimus,0.4400,True,True,IMPROVED,BOTH_CHANGED_AGREE,409.4366,5.7810,3.9358,3.7459,False,False
481,Amanita parcivolvata,Amanita parcivolvata,0.9124,True,Amanita parcivolvata,0.9390,True,False,UNCHANGED,Amanita parcivolvata,0.9760,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
482,Fringilla coelebs,Fringilla coelebs,0.9857,True,Fringilla coelebs,0.9910,True,False,UNCHANGED,Fringilla coelebs,0.9820,True,False,UNCHANGED,BOTH_UNCHANGED,,,,,False,False
483,Aphanostephus ramosissimus,Erigeron karvinskianus,0.6784,False,Aphanostephus ramosissimus,0.5770,True,True,IMPROVED,Aphanostephus ramosissimus,0.5710,True,True,IMPROVED,BOTH_CHANGED_AGREE,8048.8890,73.9551,1.3163,3.7459,False,False
484,Thryothorus ludovicianus,Prunella modularis,0.5191,False,Prunella modularis,0.3750,False,False,UNCHANGED,Thryothorus ludovicianus,0.7750,True,True,IMPROVED,ONLY_GPS_CHANGED,6934.6255,,,,False,False
485,Amanita flavorubens,Amanita augusta,0.5672,False,Amanita augusta,0.3800,False,False,UNCHANGED,Amanita flavoconia,0.6390,False,True,BOTH_WRONG,ONLY_GPS_CHANGED,3556.9409,,,,False,False
